,0,1,2,3,4,5
4214,106319834,1/27/15 0:00,11:02:09 AM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
4215,105882617,1/9/15 0:00,12:33:06 PM,3/1/01,"""Division Transfer""","""Internal Transfer"""
4216,106704584,2/12/15 0:00,9:16:18 AM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
4217,105845666,1/8/15 0:00,2:48:54 PM,NYPD,"""Illegal Parking Complaint""","""Information Provided"""
4218,106746137,2/13/15 0:00,11:21:55 AM,DSNY,"""CFC and Freon Removal - Appointment""","""Routed to Web Page"""
4219,106541840,2/5/15 0:00,2:35:52 PM,DSNY,"""Snow or Ice - Sidewalk - Commercial or Residential""","""Internal Transfer"""
4220,106420318,1/31/15 0:00,9:30:05 AM,HPD,"""Pest Control Complaint in Apartment""","""Routed to Web Page"""
4221,106088003,1/18/15 0:00,1:55:40 PM,DSNY,"""Recycling and Trash Collection Schedules""","""Alert Information Provided"""
4222,106433914,2/1/15 0:00,12:32:54 PM,NYPD,"""Alarm In Progress""","""Hot Transfer 911"""
4223,106555859,2/6/15 0:00,4:52:59 AM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
4224,106372335,1/29/15 0:00,9:21:03 AM,DSNY,"""Recycling and Trash Collection Schedules""","""Routed to Web Page"""
4225,105817214,1/7/15 0:00,2:25:44 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4226,106084401,1/18/15 0:00,3:38:01 PM,NYPD,"""Division Transfer""","""Transfer to City Agency"""
4227,106630691,2/9/15 0:00,7:15:23 AM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
4228,106652209,2/10/15 0:00,9:12:02 AM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
4229,106487886,2/3/15 0:00,8:31:21 AM,3/1/01,"""Service Request Status - General""","""Information Provided"""
4230,106429721,2/1/15 0:00,6:06:42 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
4231,106653073,2/10/15 0:00,1:47:58 PM,NYPD,"""NYPD General Information""","""Transfer to City Agency"""
4232,106605850,2/8/15 0:00,5:39:24 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
4233,105782349,1/5/15 0:00,7:17:07 PM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
4234,106660386,2/10/15 0:00,2:02:47 PM,HPD,"""Mold Complaint - Apartment""","""Internal Transfer"""
4235,106185528,1/22/15 0:00,4:09:17 PM,NYPD,"""Noise from Vehicle""","""CSMS SR"""
4236,106243668,1/25/15 0:00,7:59:57 AM,DSNY,"""Snow or Ice on Roadway - Replowing or Spreading Request""","""Internal Transfer"""
4237,106797728,2/16/15 0:00,11:56:22 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4238,105899913,1/10/15 0:00,11:49:27 PM,HPD,"""Residential Building-Wide Maintenance Complaint""","""Routed to Web Page"""
4239,105890136,1/9/15 0:00,1:01:01 PM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
4240,106035641,1/15/15 0:00,3:41:08 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4241,106660141,2/10/15 0:00,8:03:01 PM,DSNY,"""Recycling and Trash Collection Schedules""","""Information Provided"""
4242,105775728,1/5/15 0:00,2:43:12 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
4243,105921857,1/12/15 0:00,3:16:39 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4244,106200681,1/22/15 0:00,8:02:48 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4245,106804901,2/17/15 0:00,9:48:43 AM,HPD,"""ABCs of Housing - Housing Rules and Regulations for NYC Owners and Tenants""","""CSMS SR"""
4246,105867191,1/9/15 0:00,11:00:52 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4247,106065018,1/16/15 0:00,2:45:51 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4248,106189379,1/22/15 0:00,1:23:21 PM,DOF,"""Parking Ticket Dispute Information""","""Information Provided"""
4249,106761763,2/15/15 0:00,6:28:06 PM,DSNY,"""Abandoned Vehicle Without Plates on Public Property""","""Universal Intake SR"""
4250,106553738,2/5/15 0:00,10:12:10 PM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
4251,105882317,1/9/15 0:00,11:39:14 AM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
4252,106303741,1/27/15 0:00,1:37:50 PM,DSNY,"""Recycling and Trash Collection Schedules""","""Information Provided"""
4253,106098727,1/19/15 0:00,4:48:14 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4254,106031160,1/15/15 0:00,1:19:45 PM,NYPD,"""Vehicle Blocking Driveway Complaint""","""CSMS SR"""
4255,106232905,1/24/15 0:00,10:52:55 PM,DOF,"""Find a Towed Vehicle - Plate Number Unknown - NYPD""","""Routed to Web Page"""
4256,106064098,1/16/15 0:00,8:42:48 AM,DOF,"""Parking Ticket Lookup - Ticket and Plate Number Unknown""","""Information Provided"""
4257,106185998,1/22/15 0:00,9:29:38 AM,DOF,"""Find a Towed Vehicle - Plate Number Unknown - NYPD""","""Routed to Web Page"""
4258,105857527,1/9/15 0:00,12:56:01 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4259,106062482,1/16/15 0:00,10:15:17 AM,HPD,"""Affordable Housing Information - Spanish""","""Transfer to City Agency"""
4260,106437863,2/3/15 0:00,1:31:28 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4261,106408459,1/30/15 0:00,2:54:52 PM,NYPD,"""Illegal Parking Complaint""","""CSMS SR"""
4262,105911222,1/11/15 0:00,7:04:25 AM,NYPD,"""Find a Towed Vehicle - Accident, Filming, Street Event, or Construction""","""Routed to Web Page"""
4263,105954097,1/13/15 0:00,12:16:24 PM,DOF,"""Parking Ticket Fine or Code Explanation""","""Routed to Web Page"""
4264,105721668,1/2/15 0:00,4:30:02 AM,DOF,"""Pay a Parking Ticket - Online""","""Information Provided"""
4265,106625829,2/9/15 0:00,9:50:20 AM,DOF,"""Parking Ticket Hearing Decision Copy""","""Information Provided"""
4266,105925626,1/12/15 0:00,9:43:54 PM,DOF,"""SCRIE - Application for Renewal""","""CSMS SR"""
4267,106378559,1/29/15 0:00,9:37:19 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4268,105741730,1/3/15 0:00,8:07:48 PM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
4269,106798257,2/16/15 0:00,7:40:49 PM,NYPD,"""Illegal Parking Complaint""","""CSMS SR"""
4270,106275405,1/26/15 0:00,4:06:11 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
4271,106275114,1/26/15 0:00,8:17:29 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4272,105850970,1/8/15 0:00,9:19:34 AM,DOF,"""Pay Property Tax - By Mail""","""Information Provided"""
4273,105724697,1/2/15 0:00,4:47:35 PM,NYPD,"""Noise from Neighbor""","""Information Provided"""
4274,105904348,1/10/15 0:00,12:16:23 PM,NYPD,"""Disorderly Person Creating Hazard - In Progress""","""Information Provided"""
4275,106538917,2/5/15 0:00,11:49:29 AM,3/1/01,"""Comment for the Mayor""","""CSMS SR"""
4276,106614601,2/9/15 0:00,10:22:49 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4277,106402982,1/30/15 0:00,1:41:49 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4278,105733617,1/2/15 0:00,4:45:19 PM,DSNY,"""Recycling Rules - Plastic""","""Information Provided"""
4279,105758980,1/5/15 0:00,12:25:07 PM,3/1/01,"""Find an Event - General""","""Caller Hung Up"""
4280,105812967,1/7/15 0:00,4:47:41 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4281,106350879,1/28/15 0:00,12:42:06 PM,DOF,"""NOPV - Property and Vacant Land Description - Request Update""","""Internal Transfer"""
4282,106043944,1/16/15 0:00,4:06:55 PM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Information Provided"""
4283,105897982,1/10/15 0:00,10:41:10 AM,HPD,"""Water Leak in Apartment""","""Routed to Web Page"""
4284,105889936,1/9/15 0:00,2:47:18 PM,DOF,"""Property Tax Automatic Payment Application or Cancellation""","""Information Provided"""
4285,106115278,1/20/15 0:00,8:59:07 AM,3/1/01,"""Documents Required to Apply for IDNYC""","""Internal Transfer"""
4286,106550757,2/5/15 0:00,7:30:09 PM,NYPD,"""Find a Police Precinct or PSA by Name""","""Transfer to City Agency"""
4287,106589454,2/8/15 0:00,6:58:53 AM,NYPD,"""Division Transfer""","""Transfer to City Agency"""
4288,106719128,2/12/15 0:00,10:03:36 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4289,106519835,2/4/15 0:00,3:12:28 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
4290,106427330,2/1/15 0:00,9:54:34 AM,HPD,"""Apartment Maintenance Complaint""","""Internal Transfer"""
4291,106381474,1/29/15 0:00,1:55:18 PM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
4292,106673876,2/11/15 0:00,10:03:18 AM,DOF,"""Red Light Camera Violation Payment Problem or Penalty Adjustment""","""Internal Transfer"""
4293,106281018,1/26/15 0:00,1:53:05 PM,NYPD,"""Division Transfer""","""Transfer to City Agency"""
4294,106501812,2/4/15 0:00,3:52:43 PM,HPD,"""Affordable Housing Information - Spanish""","""Transfer to City Agency"""
4295,106567785,2/6/15 0:00,5:46:55 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4296,106354926,1/29/15 0:00,1:06:30 AM,NYPD,"""Division Transfer""","""Transfer to City Agency"""
4297,106439986,2/2/15 0:00,2:09:11 PM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
4298,106533135,2/5/15 0:00,2:42:23 PM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
4299,106009707,1/16/15 0:00,2:03:41 AM,DOF,"""Towed Vehicle Information""","""Information Provided"""
4300,106297227,1/26/15 0:00,11:09:42 PM,NYPD,"""Find a Police Precinct or PSA by Name""","""Facility Finder"""
4301,106645867,2/10/15 0:00,11:07:05 AM,DSNY,"""Missed Garbage Collection""","""Information Provided"""
4302,106112874,1/19/15 0:00,1:56:48 PM,NYPD,"""Missing Person""","""Information Provided"""
4303,105960632,1/13/15 0:00,8:12:23 AM,DSNY,"""Dead Animal on Street or Sidewalk - Priority""","""Information Provided"""
4304,106452583,2/2/15 0:00,11:25:53 AM,DSNY,"""Garbage Collection - Storm Delays""","""Information Provided"""
4305,106378966,1/29/15 0:00,3:36:15 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4306,106715364,2/12/15 0:00,8:10:06 AM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
4307,105791013,1/6/15 0:00,12:25:35 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4308,106273899,1/26/15 0:00,6:15:57 AM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
4309,106762733,2/15/15 0:00,1:37:28 PM,NYPD,"""Drug Activity - Chronic""","""Transfer to City Agency"""
4310,105898479,1/10/15 0:00,11:24:49 AM,DSNY,"""Christmas Tree Collection""","""Information Provided"""
4311,106403163,1/30/15 0:00,2:30:40 PM,DOF,"""Pay a Parking Ticket - Online""","""Information Provided"""
4312,105959485,1/13/15 0:00,3:08:36 PM,3/1/01,"""Service Request Status - General""","""Information Provided"""
4313,105878134,1/9/15 0:00,2:24:52 PM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
4314,106202675,1/22/15 0:00,3:41:27 PM,DOF,"""Reclaim a Towed Vehicle - NYPD""","""Information Provided"""
4315,106662966,2/10/15 0:00,1:48:33 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""Internal Transfer"""
4316,106593454,2/7/15 0:00,2:55:47 PM,HPD,"""Residential Public Area Maintenance Complaint""","""Internal Transfer"""
4317,106191358,1/22/15 0:00,1:49:16 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4318,105984384,1/14/15 0:00,5:46:41 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4319,106276790,1/26/15 0:00,8:05:19 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4320,106086463,1/18/15 0:00,7:40:36 AM,DSNY,"""Snow or Ice on Roadway - Report""","""CSMS SR"""
4321,106292174,1/27/15 0:00,12:13:19 AM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
4322,105747635,1/3/15 0:00,3:25:04 AM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
4323,106734765,2/13/15 0:00,9:39:04 AM,DOF,"""Pay Property Tax - In Person""","""Information Provided"""
4324,106478275,2/3/15 0:00,9:47:46 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4325,106184267,1/22/15 0:00,4:28:20 PM,DSNY,"""Missed Garbage Collection""","""Routed to Web Page"""
4326,106487390,2/3/15 0:00,8:29:55 AM,NYPD,"""Hot Transfer 911""","""Hot Transfer 911"""
4327,106333981,1/28/15 0:00,1:54:46 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
4328,105953357,1/13/15 0:00,1:02:54 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
4329,105989353,1/14/15 0:00,11:41:01 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4330,106132329,1/20/15 0:00,8:31:56 AM,DOF,"""Find a Towed Vehicle - Plate Number Unknown - NYPD""","""Routed to Web Page"""
4331,105801496,1/6/15 0:00,1:03:10 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
4332,106707191,2/12/15 0:00,6:43:18 PM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
4333,106223327,1/23/15 0:00,9:15:37 AM,DSNY,"""Special Waste Disposal Locations and Rules""","""Information Provided"""
4334,105876024,1/9/15 0:00,3:23:32 PM,DOF,"""Pay a Parking Ticket - In Person""","""Information Provided"""
4335,106294496,1/26/15 0:00,6:34:34 PM,NYPD,"""Animal Abuse""","""CSMS SR"""
4336,106427111,2/1/15 0:00,8:05:51 AM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
4337,105721977,1/2/15 0:00,5:53:57 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4338,106210924,1/23/15 0:00,9:34:02 AM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
4339,106366843,1/29/15 0:00,1:28:01 PM,NYPD,"""Car Accident""","""Hot Transfer 911"""
4340,106067192,1/16/15 0:00,7:19:25 PM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
4341,106487662,2/3/15 0:00,1:09:41 PM,DOF,"""Property Tax Payment Plan Application""","""Information Provided"""
4342,105764028,1/5/15 0:00,6:04:13 PM,NYPD,"""Reckless Driving""","""Information Provided"""
4343,106104021,1/19/15 0:00,10:19:43 PM,DSNY,"""Sidewalk Cleaning Enforcement Times and Sticker""","""Information Provided"""
4344,105871555,1/9/15 0:00,12:25:53 PM,DSNY,"""Missed Garbage Collection""","""Information Provided"""
4345,106061082,1/16/15 0:00,2:40:39 AM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
4346,106771980,2/15/15 0:00,8:36:05 PM,DOF,"""Pay a Parking Ticket - Online""","""Information Provided"""
4347,106725453,2/13/15 0:00,1:27:50 PM,DSNY,"""Special Waste Disposal Locations and Rules""","""Information Provided"""
4348,105721635,1/2/15 0:00,11:08:39 AM,DSNY,"""Department of Sanitation Worker or Vehicle Complaint""","""Information Provided"""
4349,105805885,1/6/15 0:00,10:49:42 AM,DOF,"""Property Tax Homeowner Tax Benefit Application - General""","""Information Provided"""
4350,106046265,1/16/15 0:00,6:03:55 PM,NYPD,"""Find a Towed Vehicle - Accident, Filming, Street Event, or Construction""","""Information Provided"""
4351,106023155,1/15/15 0:00,12:27:52 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4352,106491131,2/3/15 0:00,3:42:08 PM,DOF,"""Speed Camera Violation - Lookup Status - Notice of Liability Number or Plate Number Known""","""Routed to Web Page"""
4353,106034994,1/15/15 0:00,12:05:36 PM,DOF,"""DRIE - Status Lookup""","""Internal Transfer"""
4354,106427005,2/1/15 0:00,4:50:20 PM,NYPD,"""Vehicle Blocking Driveway Complaint""","""CSMS SR"""
4355,106516905,2/4/15 0:00,5:35:33 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4356,106638753,2/10/15 0:00,12:40:53 PM,DOF,"""Parking Ticket Hearing or Appeal Status""","""CSMS SR"""
4357,106492802,2/3/15 0:00,12:31:09 PM,DOF,"""Pay Property Tax - Online""","""Information Provided"""
4358,106068494,1/16/15 0:00,2:04:20 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4359,106700983,2/12/15 0:00,11:47:38 AM,DOF,"""SCRIE - Assistance - Landlord""","""CSMS SR"""
4360,106177584,1/22/15 0:00,4:58:48 PM,NYPD,"""Arrested Person Location - Queens""","""Transfer to City Agency"""
4361,106471594,2/3/15 0:00,7:39:23 AM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
4362,105714001,1/1/15 0:00,10:11:09 AM,3/1/01,"""New Year's Holiday Information""","""Alert Information Provided"""
4363,106027995,1/15/15 0:00,7:06:52 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4364,105732798,1/2/15 0:00,4:39:45 PM,DOF,"""Reclaim a Towed Vehicle - NYPD""","""Information Provided"""
4365,106067989,1/16/15 0:00,9:19:21 PM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
4366,106486565,2/3/15 0:00,2:33:23 PM,DOF,"""NOPV - Annual Notice of Property Value Information""","""Information Provided"""
4367,106712654,2/12/15 0:00,1:38:16 PM,DOF,"""Property Tax Homeowner Tax Benefit Application - General""","""Information Provided"""
4368,106338667,1/28/15 0:00,1:33:20 PM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
4369,106252948,1/25/15 0:00,11:58:34 AM,NYPD,"""Traffic - Non-Emergency Condition""","""CSMS SR"""
4370,106445244,2/2/15 0:00,3:38:08 PM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
4371,105761130,1/5/15 0:00,11:19:04 AM,DOF,"""Property Tax Payment Problem""","""CSMS SR"""
4372,105753577,1/4/15 0:00,3:29:43 PM,NYPD,"""Vehicle Blocking Driveway Complaint""","""CSMS SR"""
4373,105728062,1/3/15 0:00,12:18:11 AM,NYPD,"""Noise from Vehicle""","""CSMS SR"""
4374,106271475,1/26/15 0:00,5:28:56 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
4375,106601211,2/9/15 0:00,1:36:41 AM,HPD,"""Residential Public Area Maintenance Complaint""","""Routed to Web Page"""
4376,106264235,1/26/15 0:00,11:53:36 AM,HPD,"""Bed Bug Complaint - Apartment, Hotel or Single Room Occupancy""","""Information Provided"""
4377,106778476,2/16/15 0:00,4:05:48 PM,3/1/01,"""Service Request Status - General""","""Information Provided"""
4378,106482678,2/3/15 0:00,9:15:22 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4379,106057481,1/16/15 0:00,11:08:34 AM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
4380,106277858,1/26/15 0:00,2:17:47 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4381,106308681,1/27/15 0:00,11:19:33 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4382,106011507,1/15/15 0:00,9:57:47 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4383,106166733,1/21/15 0:00,10:47:06 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
